Oil,1127.608,1273.207,1322.383,1649.258
SO,-0.6507985277032592,0.6127170557307325,-0.2191525978820566,1.7818255474795786
SO,-0.7807607261604727,0.5114278526423813,-0.294802445294732,1.7856786231037742
SO,-0.6917938654680071,0.5246003462838761,-0.1716469334735626,1.8646220687304749
SO,-0.8678827546211948,0.4842290769797174,-0.183370914194493,1.947267939242591
SO,-0.7895618232173415,0.5708773378227131,-0.3017849144565312,1.95452784529167
SO,-0.6180936842729213,0.5099056894048067,-0.4186640251429459,1.974334123305319
SO,-0.8246176853154562,0.5237279642008541,-0.2705359356071609,1.9667121429025731
SO,-0.5960892180340236,0.7445692140665986,0.0835260122322465,1.3203925267937588
SO,-0.791453483229487,0.3743353381180091,-0.1782861689903598,1.991947476930756
SO,-0.9209767988674412,0.4472389791032863,-0.2228466437148925,1.9851072265879344
SO,-0.5322607837200839,0.7760371331982631,0.553825814518332,0.9643217183122924
SO,-0.5119067502768833,0.8298771529873641,0.2210445437477777,1.0615617591156223
SO,-0.4460921185129989,0.7630559050081925,0.1729247191414876,1.1542206550991554
SO,-0.6253111192703187,0.7966345796425289,0.2057920350091794,1.1855923005960058
SO,-0.5781381048813101,0.7562666644068413,0.3287575463701648,1.260674212348327
SO,-0.5352056370935666,0.7099028100299708,0.4160985590552091,1.278205817145895
SO,-0.5960892180340236,0.7445692140665986,0.0835260122322465,1.3203925267937588
SO,-0.6432634115630196,0.6844425894686589,-0.0003839724922949,1.39042872463046
SO,-0.5255258510769231,0.7946108106334875,0.0739599419653471,1.4811395548406847
SO,-0.6306383197105276,0.708807049135027,0.192793664789319,1.530965254883342
SO,-0.6948168923243909,0.3570875475366889,-0.2872383597342746,1.1109739201134077
SO,-0.8786116412695358,0.393843921444083,-0.4422949105873315,1.560455491418072
SO,-0.6473933208795561,0.4022421778084695,-0.3053022082595284,1.1667641626937069
SO,-0.8366487058186162,0.4101909289283338,-0.5149188699137004,1.5977349130354848
SO,-0.8030818558945688,0.4008128071895749,-0.2049414899753365,1.184015543804358
SO,-0.776861052416883,0.4928597909382537,-0.4978796831744193,1.5907032666121956
SO,-0.7247380919568199,0.4503379160458561,-0.2252748566451047,1.1723119432391411
SO,-0.864002038518773,0.3947584702414449,-0.5718186905305158,1.6015266844515836
SO,-0.8244947364122085,0.3643396610128904,-0.2970310459565964,1.196426320665631
SO,-0.9093722135091372,0.4079101122218376,-0.4714564994300532,1.6299750969557762
SO,-0.6702636404804154,0.4617876784782505,-0.2147716368311803,1.2469522853194357
SO,-0.8068451519737974,0.470599848892293,-0.4045616434250081,1.6002114328072914
SO,-0.8060768402245638,0.4889389302906637,-0.2227290727391259,1.2278005949182744
SO,-0.7346788039238281,0.4341080675510833,-0.4151630848978821,1.6344764406565226
SO,-0.7483750070175559,0.4640263518252375,-0.2881410575375304,1.2639851497090333
SO,-0.8196033604635727,0.4524652165816628,-0.406853456457705,1.6167992046609652
SO,-0.6940859470621112,0.4467724076021913,-0.2396886579261446,1.2575993530685354
SO,-0.8226869542275856,0.4428367239706521,-0.5507623390891693,1.5914134241669196
SO,-0.8505266267509222,0.5148224083665369,-0.2267646844897677,1.2650200190355874
SO,-0.7425130220045951,0.4381298907879383,-0.3943778727431533,1.6013220229220386
SO,-0.9106914172426452,0.5225596697618705,-0.3149101073489422,1.655148761683458
SO,-0.828517426392559,0.5596896663760013,-0.3840977075312604,1.758953252162749
SO,-0.8912220967051944,0.5211529659589311,-0.2352116302632619,1.6444151384814236
SO,-0.7743875250530725,0.5978835765864736,-0.3584429622542303,1.791026082404452
SO,-0.8529225603142817,0.50325734326176,-0.3893158279799927,1.6292290724790943
SO,-0.7561586865243424,0.5547646502620232,-0.3086169063362073,1.783025576747603
SO,-0.8121860786901828,0.4650084117549558,-0.2940645778215374,1.630095170095212
SO,-0.7912996104912873,0.5665754027391966,-0.4218255428046451,1.7846790261505554
SO,-0.7292962985385764,0.5220013625913922,-0.224053836301652,1.6008321479856955
SO,-0.9259765926996868,0.57673864189999,-0.3476038525789196,1.7942646027163334
SO,-0.8739202899108274,0.414198791572769,-0.3424886731454818,1.6139596738134725
SO,-0.9217318319656934,0.5556175525305862,-0.284166319479279,1.7561002912377743
SO,-0.7837571596784203,0.471105367374694,-0.313801904511607,1.6143282587453325
SO,-0.8305219907853444,0.5290301025716715,-0.4550819881568049,1.721605035838927
SO,-0.8560240645775508,0.4963574048993305,-0.4013725949641216,1.6309341274372429
SO,-0.7714912010927882,0.5513412391725555,-0.38631340246098,1.699257939472778
SO,-0.7322785144634651,0.5362489136335205,-0.272582375742191,1.689549904389442
SO,-0.8822200689396176,0.5028314978750567,-0.2392427667130726,1.7483260429824692
SO,-0.8577053329411555,0.5578167340566818,-0.4022785537581363,1.6564568584205948
SO,-0.8948277857522395,0.5673732015586729,-0.2994920444519327,1.731708320007634
SO,-0.7718176049190864,0.5298170053781656,-0.1872260292162063,1.6827602881550126
SO,-0.7929957419515027,0.5683187280345652,-0.2608418723867108,1.686703047391406
SO,-0.90598069166638,0.4816239891659606,-0.1734078611168778,1.6905039651192642
SO,-0.8755185290076657,0.477920942777812,-0.2881229710297572,1.6382830733128748
SO,-0.7992527239498669,0.5101563377689056,-0.2530299498271877,1.6536333517253805
SO,-0.8462609785559123,0.5111006017997737,-0.2869947509571265,1.6645381087016955
SO,-0.8328267275418552,0.5986411455388004,-0.2638329198656417,1.6688678587145531
SO,-0.7789667966487277,0.5414524966823557,-0.1508029491616682,1.696421883067525
SO,-0.8429101339296932,0.4777940888432921,-0.1843705554906298,1.652610001218502
SO,-0.8388511794730735,0.5623926944370473,-0.2925053823538781,1.7110489049199662
SO,-0.9115417811308304,0.4510135803595237,-0.285217089685207,1.6376673428167483
SO,-0.7822922474691142,0.5261715368909775,-0.345614759533078,1.6748158683659775
SO,-0.8345489351479841,0.4663848281811792,-0.2946139855026099,1.67987761844043
SO,-0.79257104324294,0.5602697997896888,-0.2511792100612411,1.7142407418439318
