dataset,model,wavenumber,selection_count,selection_rate,mean_importance,std_importance
chips,pre_pruned,2783.248,1,0.1,0.0011120160210022288,0.003516503420964679
chips,pre_pruned,1510.46,1,0.1,0.0010915695487631089,0.003451845998573657
chips,pre_pruned,1855.656,1,0.1,0.0010578774797159534,0.003345302321300987
chips,pre_pruned,641.6858,1,0.1,0.0010494037029778564,0.0033185058864248487
chips,pre_pruned,1074.626,1,0.1,0.0010314305427230543,0.003261669763268462
chips,pre_pruned,1819.015,1,0.1,0.0010314305427230543,0.003261669763268462
chips,pre_pruned,1888.439,1,0.1,0.001020527003744269,0.003227189745539074
chips,pre_pruned,2631.863,1,0.1,0.0010193083247406294,0.0032233359441509483
chips,pre_pruned,1359.075,1,0.1,0.0010175266391551838,0.00321770175962665
chips,pre_pruned,654.2207,1,0.1,0.0010160721289924604,0.0032131021946325816
chips,pre_pruned,2964.524,1,0.1,0.0009891237710679395,0.0031278840043896475
chips,pre_pruned,1129.588,1,0.1,0.0009580872390585752,0.0030297378725673337
chips,pre_pruned,1702.342,1,0.1,0.0009578773677319629,0.003029074201159678
chips,pre_pruned,1055.342,1,0.1,0.0008134392585415151,0.0025723207951897638
chips,pre_pruned,707.2537,1,0.1,0.0008055831047366895,0.002547477455517917
chips,pre_pruned,592.5098,1,0.1,0.0007782335775600107,0.0024609906567109375
chips,pre_pruned,1398.609,1,0.1,0.0007583188331730291,0.0023980147054280215
chips,pre_pruned,1051.485,1,0.1,0.0007413151452659126,0.002344244323018872
chips,pre_pruned,1166.229,1,0.1,0.0006967351741662584,0.002203270076319484
chips,pre_pruned,2947.168,1,0.1,0.0006965180968715864,0.0022025836176400126
chips,pre_pruned,860.5667,1,0.1,0.0006308934423860802,0.001995060238804228
chips,pre_pruned,1441.035,1,0.1,0.0005807325596273748,0.0018364375998420484
chips,pre_pruned,1207.691,1,0.1,0.0005775655336133312,0.0018264225842286662
chips,pre_pruned,1851.799,1,0.1,0.0005640358219468401,0.001783637879277202
chips,pre_pruned,1672.451,1,0.1,0.0005630183225585924,0.0017804202636925116
chips,pre_pruned,612.7588,1,0.1,0.0005529644239414752,0.001748627044698004
chips,pre_pruned,1769.839,1,0.1,0.0005496790357684103,0.0017382377350733398
chips,pre_pruned,2653.076,1,0.1,0.0005467314219725476,0.0017289165618158788
chips,pre_pruned,2717.68,1,0.1,0.0005458775160594445,0.001726216274222987
chips,pre_pruned,2808.318,1,0.1,0.0005444367746506625,0.0017216602498519161
chips,pre_pruned,1116.089,1,0.1,0.0005423922837029245,0.0017151950018014677
chips,pre_pruned,579.0105,1,0.1,0.0005403086020602649,0.0017086058218919824
chips,pre_pruned,1528.78,1,0.1,0.0005363102183242753,0.001695961822326882
chips,pre_pruned,2728.287,1,0.1,0.0005339520302713205,0.001688504576928547
chips,pre_pruned,1334.969,1,0.1,0.0005278296773986808,0.001669143997211731
chips,pre_pruned,1564.457,1,0.1,0.00045800548447920766,0.0014483405118031936
chips,pre_pruned,1000.381,0,0.0,0.0,0.0
chips,pre_pruned,1001.345,0,0.0,0.0,0.0
chips,pre_pruned,1002.309,0,0.0,0.0,0.0
chips,pre_pruned,1003.273,0,0.0,0.0,0.0
chips,pre_pruned,1004.238,0,0.0,0.0,0.0
chips,pre_pruned,1005.202,0,0.0,0.0,0.0
chips,pre_pruned,1006.166,0,0.0,0.0,0.0
chips,pre_pruned,1007.13,0,0.0,0.0,0.0
chips,pre_pruned,1008.094,0,0.0,0.0,0.0
chips,pre_pruned,1009.059,0,0.0,0.0,0.0
chips,pre_pruned,1010.023,0,0.0,0.0,0.0
chips,pre_pruned,1010.987,0,0.0,0.0,0.0
chips,pre_pruned,1011.951,0,0.0,0.0,0.0
chips,pre_pruned,1012.916,0,0.0,0.0,0.0
chips,pre_pruned,1013.88,0,0.0,0.0,0.0
chips,pre_pruned,1014.844,0,0.0,0.0,0.0
chips,pre_pruned,1015.808,0,0.0,0.0,0.0
chips,pre_pruned,1016.772,0,0.0,0.0,0.0
chips,pre_pruned,1017.737,0,0.0,0.0,0.0
chips,pre_pruned,1018.701,0,0.0,0.0,0.0
chips,pre_pruned,1019.665,0,0.0,0.0,0.0
chips,pre_pruned,1020.629,0,0.0,0.0,0.0
chips,pre_pruned,1021.594,0,0.0,0.0,0.0
chips,pre_pruned,1022.558,0,0.0,0.0,0.0
chips,pre_pruned,1023.522,0,0.0,0.0,0.0
chips,pre_pruned,1024.486,0,0.0,0.0,0.0
chips,pre_pruned,1025.451,0,0.0,0.0,0.0
chips,pre_pruned,1026.415,0,0.0,0.0,0.0
chips,pre_pruned,1027.379,0,0.0,0.0,0.0
chips,pre_pruned,1028.343,0,0.0,0.0,0.0
chips,pre_pruned,1029.308,0,0.0,0.0,0.0
chips,pre_pruned,1030.272,0,0.0,0.0,0.0
chips,pre_pruned,1031.236,0,0.0,0.0,0.0
chips,pre_pruned,1032.2,0,0.0,0.0,0.0
chips,pre_pruned,1034.129,0,0.0,0.0,0.0
chips,pre_pruned,1036.057,0,0.0,0.0,0.0
chips,pre_pruned,1037.021,0,0.0,0.0,0.0
chips,pre_pruned,1037.986,0,0.0,0.0,0.0
chips,pre_pruned,1038.95,0,0.0,0.0,0.0
chips,pre_pruned,1039.914,0,0.0,0.0,0.0
chips,pre_pruned,1040.878,0,0.0,0.0,0.0
chips,pre_pruned,1041.843,0,0.0,0.0,0.0
chips,pre_pruned,1042.807,0,0.0,0.0,0.0
chips,pre_pruned,1043.771,0,0.0,0.0,0.0
chips,pre_pruned,1044.735,0,0.0,0.0,0.0
chips,pre_pruned,1045.699,0,0.0,0.0,0.0
chips,pre_pruned,1046.664,0,0.0,0.0,0.0
chips,pre_pruned,1047.628,0,0.0,0.0,0.0
chips,pre_pruned,1048.592,0,0.0,0.0,0.0
chips,pre_pruned,1049.556,0,0.0,0.0,0.0
chips,pre_pruned,1050.521,0,0.0,0.0,0.0
chips,pre_pruned,1054.378,0,0.0,0.0,0.0
chips,pre_pruned,1056.306,0,0.0,0.0,0.0
chips,pre_pruned,1057.27,0,0.0,0.0,0.0
chips,pre_pruned,1058.235,0,0.0,0.0,0.0
chips,pre_pruned,1059.199,0,0.0,0.0,0.0
chips,pre_pruned,1060.163,0,0.0,0.0,0.0
chips,pre_pruned,1061.127,0,0.0,0.0,0.0
chips,pre_pruned,1062.092,0,0.0,0.0,0.0
chips,pre_pruned,1063.056,0,0.0,0.0,0.0
chips,pre_pruned,1064.02,0,0.0,0.0,0.0
chips,pre_pruned,1064.984,0,0.0,0.0,0.0
chips,pre_pruned,1066.913,0,0.0,0.0,0.0
chips,pre_pruned,1067.877,0,0.0,0.0,0.0
chips,pre_pruned,1068.841,0,0.0,0.0,0.0
chips,pre_pruned,1069.805,0,0.0,0.0,0.0
chips,pre_pruned,1070.77,0,0.0,0.0,0.0
chips,pre_pruned,1071.734,0,0.0,0.0,0.0
chips,pre_pruned,1072.698,0,0.0,0.0,0.0
chips,pre_pruned,1073.662,0,0.0,0.0,0.0
chips,pre_pruned,1076.555,0,0.0,0.0,0.0
chips,pre_pruned,1077.519,0,0.0,0.0,0.0
chips,pre_pruned,1078.483,0,0.0,0.0,0.0
chips,pre_pruned,1079.448,0,0.0,0.0,0.0
chips,pre_pruned,1081.376,0,0.0,0.0,0.0
chips,pre_pruned,1082.34,0,0.0,0.0,0.0
chips,pre_pruned,1083.305,0,0.0,0.0,0.0
chips,pre_pruned,1084.269,0,0.0,0.0,0.0
chips,pre_pruned,1085.233,0,0.0,0.0,0.0
chips,pre_pruned,1086.197,0,0.0,0.0,0.0
chips,pre_pruned,1087.162,0,0.0,0.0,0.0
chips,pre_pruned,1088.126,0,0.0,0.0,0.0
chips,pre_pruned,1089.09,0,0.0,0.0,0.0
chips,pre_pruned,1091.019,0,0.0,0.0,0.0
chips,pre_pruned,1091.983,0,0.0,0.0,0.0
chips,pre_pruned,1093.911,0,0.0,0.0,0.0
chips,pre_pruned,1094.875,0,0.0,0.0,0.0
chips,pre_pruned,1097.768,0,0.0,0.0,0.0
chips,pre_pruned,1098.732,0,0.0,0.0,0.0
chips,pre_pruned,1100.661,0,0.0,0.0,0.0
chips,pre_pruned,1101.625,0,0.0,0.0,0.0
chips,pre_pruned,1102.589,0,0.0,0.0,0.0
chips,pre_pruned,1104.518,0,0.0,0.0,0.0
chips,pre_pruned,1105.482,0,0.0,0.0,0.0
chips,pre_pruned,1106.446,0,0.0,0.0,0.0
chips,pre_pruned,1107.41,0,0.0,0.0,0.0
chips,pre_pruned,1108.375,0,0.0,0.0,0.0
chips,pre_pruned,1109.339,0,0.0,0.0,0.0
chips,pre_pruned,1110.303,0,0.0,0.0,0.0
chips,pre_pruned,1111.267,0,0.0,0.0,0.0
chips,pre_pruned,1112.232,0,0.0,0.0,0.0
chips,pre_pruned,1113.196,0,0.0,0.0,0.0
chips,pre_pruned,1114.16,0,0.0,0.0,0.0
chips,pre_pruned,1115.124,0,0.0,0.0,0.0
chips,pre_pruned,1117.053,0,0.0,0.0,0.0
chips,pre_pruned,1118.017,0,0.0,0.0,0.0
chips,pre_pruned,1118.981,0,0.0,0.0,0.0
chips,pre_pruned,1124.767,0,0.0,0.0,0.0
chips,pre_pruned,1125.731,0,0.0,0.0,0.0
chips,pre_pruned,1126.695,0,0.0,0.0,0.0
chips,pre_pruned,1127.659,0,0.0,0.0,0.0
chips,pre_pruned,1128.624,0,0.0,0.0,0.0
chips,pre_pruned,1130.552,0,0.0,0.0,0.0
chips,pre_pruned,1131.516,0,0.0,0.0,0.0
chips,pre_pruned,1132.48,0,0.0,0.0,0.0
chips,pre_pruned,1133.445,0,0.0,0.0,0.0
chips,pre_pruned,1134.409,0,0.0,0.0,0.0
chips,pre_pruned,1135.373,0,0.0,0.0,0.0
chips,pre_pruned,1137.302,0,0.0,0.0,0.0
chips,pre_pruned,1138.266,0,0.0,0.0,0.0
chips,pre_pruned,1139.23,0,0.0,0.0,0.0
chips,pre_pruned,1140.194,0,0.0,0.0,0.0
chips,pre_pruned,1141.159,0,0.0,0.0,0.0
chips,pre_pruned,1142.123,0,0.0,0.0,0.0
chips,pre_pruned,1143.087,0,0.0,0.0,0.0
chips,pre_pruned,1144.051,0,0.0,0.0,0.0
chips,pre_pruned,1145.98,0,0.0,0.0,0.0
chips,pre_pruned,1147.908,0,0.0,0.0,0.0
chips,pre_pruned,1148.873,0,0.0,0.0,0.0
chips,pre_pruned,1149.837,0,0.0,0.0,0.0
chips,pre_pruned,1150.801,0,0.0,0.0,0.0
chips,pre_pruned,1151.765,0,0.0,0.0,0.0
chips,pre_pruned,1152.729,0,0.0,0.0,0.0
chips,pre_pruned,1153.694,0,0.0,0.0,0.0
chips,pre_pruned,1154.658,0,0.0,0.0,0.0
chips,pre_pruned,1155.622,0,0.0,0.0,0.0
chips,pre_pruned,1156.586,0,0.0,0.0,0.0
chips,pre_pruned,1157.551,0,0.0,0.0,0.0
chips,pre_pruned,1158.515,0,0.0,0.0,0.0
chips,pre_pruned,1159.479,0,0.0,0.0,0.0
chips,pre_pruned,1160.443,0,0.0,0.0,0.0
chips,pre_pruned,1161.407,0,0.0,0.0,0.0
chips,pre_pruned,1162.372,0,0.0,0.0,0.0
chips,pre_pruned,1163.336,0,0.0,0.0,0.0
chips,pre_pruned,1164.3,0,0.0,0.0,0.0
chips,pre_pruned,1165.264,0,0.0,0.0,0.0
chips,pre_pruned,1167.193,0,0.0,0.0,0.0
chips,pre_pruned,1168.157,0,0.0,0.0,0.0
chips,pre_pruned,1169.121,0,0.0,0.0,0.0
chips,pre_pruned,1170.086,0,0.0,0.0,0.0
chips,pre_pruned,1171.05,0,0.0,0.0,0.0
chips,pre_pruned,1172.014,0,0.0,0.0,0.0
chips,pre_pruned,1172.978,0,0.0,0.0,0.0
chips,pre_pruned,1174.907,0,0.0,0.0,0.0
chips,pre_pruned,1175.871,0,0.0,0.0,0.0
chips,pre_pruned,1176.835,0,0.0,0.0,0.0
chips,pre_pruned,1177.799,0,0.0,0.0,0.0
chips,pre_pruned,1178.764,0,0.0,0.0,0.0
chips,pre_pruned,1179.728,0,0.0,0.0,0.0
chips,pre_pruned,1180.692,0,0.0,0.0,0.0
chips,pre_pruned,1181.656,0,0.0,0.0,0.0
chips,pre_pruned,1182.621,0,0.0,0.0,0.0
chips,pre_pruned,1183.585,0,0.0,0.0,0.0
chips,pre_pruned,1184.549,0,0.0,0.0,0.0
chips,pre_pruned,1185.513,0,0.0,0.0,0.0
chips,pre_pruned,1186.478,0,0.0,0.0,0.0
chips,pre_pruned,1187.442,0,0.0,0.0,0.0
chips,pre_pruned,1188.406,0,0.0,0.0,0.0
chips,pre_pruned,1189.37,0,0.0,0.0,0.0
chips,pre_pruned,1190.334,0,0.0,0.0,0.0
chips,pre_pruned,1191.299,0,0.0,0.0,0.0
chips,pre_pruned,1192.263,0,0.0,0.0,0.0
chips,pre_pruned,1193.227,0,0.0,0.0,0.0
chips,pre_pruned,1194.191,0,0.0,0.0,0.0
chips,pre_pruned,1195.156,0,0.0,0.0,0.0
chips,pre_pruned,1196.12,0,0.0,0.0,0.0
chips,pre_pruned,1197.084,0,0.0,0.0,0.0
chips,pre_pruned,1198.048,0,0.0,0.0,0.0
chips,pre_pruned,1199.013,0,0.0,0.0,0.0
chips,pre_pruned,1199.977,0,0.0,0.0,0.0
chips,pre_pruned,1200.941,0,0.0,0.0,0.0
chips,pre_pruned,1201.905,0,0.0,0.0,0.0
chips,pre_pruned,1202.87,0,0.0,0.0,0.0
chips,pre_pruned,1204.798,0,0.0,0.0,0.0
chips,pre_pruned,1205.762,0,0.0,0.0,0.0
chips,pre_pruned,1206.726,0,0.0,0.0,0.0
chips,pre_pruned,1208.655,0,0.0,0.0,0.0
chips,pre_pruned,1209.619,0,0.0,0.0,0.0
chips,pre_pruned,1210.583,0,0.0,0.0,0.0
chips,pre_pruned,1211.548,0,0.0,0.0,0.0
chips,pre_pruned,1213.476,0,0.0,0.0,0.0
chips,pre_pruned,1214.44,0,0.0,0.0,0.0
chips,pre_pruned,1215.405,0,0.0,0.0,0.0
chips,pre_pruned,1216.369,0,0.0,0.0,0.0
chips,pre_pruned,1217.333,0,0.0,0.0,0.0
chips,pre_pruned,1218.297,0,0.0,0.0,0.0
chips,pre_pruned,1219.261,0,0.0,0.0,0.0
chips,pre_pruned,1220.226,0,0.0,0.0,0.0
chips,pre_pruned,1221.19,0,0.0,0.0,0.0
chips,pre_pruned,1222.154,0,0.0,0.0,0.0
chips,pre_pruned,1223.118,0,0.0,0.0,0.0
chips,pre_pruned,1224.083,0,0.0,0.0,0.0
chips,pre_pruned,1225.047,0,0.0,0.0,0.0
chips,pre_pruned,1226.975,0,0.0,0.0,0.0
chips,pre_pruned,1227.94,0,0.0,0.0,0.0
chips,pre_pruned,1228.904,0,0.0,0.0,0.0
chips,pre_pruned,1229.868,0,0.0,0.0,0.0
chips,pre_pruned,1230.832,0,0.0,0.0,0.0
chips,pre_pruned,1232.761,0,0.0,0.0,0.0
chips,pre_pruned,1233.725,0,0.0,0.0,0.0
chips,pre_pruned,1234.689,0,0.0,0.0,0.0
chips,pre_pruned,1235.653,0,0.0,0.0,0.0
chips,pre_pruned,1236.618,0,0.0,0.0,0.0
chips,pre_pruned,1237.582,0,0.0,0.0,0.0
chips,pre_pruned,1238.546,0,0.0,0.0,0.0
chips,pre_pruned,1239.51,0,0.0,0.0,0.0
chips,pre_pruned,1241.439,0,0.0,0.0,0.0
chips,pre_pruned,1242.403,0,0.0,0.0,0.0
chips,pre_pruned,1246.26,0,0.0,0.0,0.0
chips,pre_pruned,1247.224,0,0.0,0.0,0.0
chips,pre_pruned,1248.188,0,0.0,0.0,0.0
chips,pre_pruned,1249.153,0,0.0,0.0,0.0
chips,pre_pruned,1250.117,0,0.0,0.0,0.0
chips,pre_pruned,1253.01,0,0.0,0.0,0.0
chips,pre_pruned,1253.974,0,0.0,0.0,0.0
chips,pre_pruned,1254.938,0,0.0,0.0,0.0
chips,pre_pruned,1255.902,0,0.0,0.0,0.0
chips,pre_pruned,1256.867,0,0.0,0.0,0.0
chips,pre_pruned,1257.831,0,0.0,0.0,0.0
chips,pre_pruned,1258.795,0,0.0,0.0,0.0
chips,pre_pruned,1259.759,0,0.0,0.0,0.0
chips,pre_pruned,1260.724,0,0.0,0.0,0.0
chips,pre_pruned,1261.688,0,0.0,0.0,0.0
chips,pre_pruned,1262.652,0,0.0,0.0,0.0
chips,pre_pruned,1263.616,0,0.0,0.0,0.0
chips,pre_pruned,1265.545,0,0.0,0.0,0.0
chips,pre_pruned,1266.509,0,0.0,0.0,0.0
chips,pre_pruned,1267.473,0,0.0,0.0,0.0
chips,pre_pruned,1268.437,0,0.0,0.0,0.0
chips,pre_pruned,1269.402,0,0.0,0.0,0.0
chips,pre_pruned,1270.366,0,0.0,0.0,0.0
chips,pre_pruned,1272.294,0,0.0,0.0,0.0
chips,pre_pruned,1273.259,0,0.0,0.0,0.0
chips,pre_pruned,1274.223,0,0.0,0.0,0.0
chips,pre_pruned,1275.187,0,0.0,0.0,0.0
chips,pre_pruned,1276.151,0,0.0,0.0,0.0
chips,pre_pruned,1277.115,0,0.0,0.0,0.0
chips,pre_pruned,1278.08,0,0.0,0.0,0.0
chips,pre_pruned,1279.044,0,0.0,0.0,0.0
chips,pre_pruned,1280.008,0,0.0,0.0,0.0
chips,pre_pruned,1280.972,0,0.0,0.0,0.0
chips,pre_pruned,1281.937,0,0.0,0.0,0.0
chips,pre_pruned,1282.901,0,0.0,0.0,0.0
chips,pre_pruned,1283.865,0,0.0,0.0,0.0
chips,pre_pruned,1284.829,0,0.0,0.0,0.0
chips,pre_pruned,1285.794,0,0.0,0.0,0.0
chips,pre_pruned,1286.758,0,0.0,0.0,0.0
chips,pre_pruned,1287.722,0,0.0,0.0,0.0
chips,pre_pruned,1288.686,0,0.0,0.0,0.0
chips,pre_pruned,1289.651,0,0.0,0.0,0.0
chips,pre_pruned,1290.615,0,0.0,0.0,0.0
chips,pre_pruned,1291.579,0,0.0,0.0,0.0
chips,pre_pruned,1292.543,0,0.0,0.0,0.0
chips,pre_pruned,1293.507,0,0.0,0.0,0.0
chips,pre_pruned,1294.472,0,0.0,0.0,0.0
chips,pre_pruned,1295.436,0,0.0,0.0,0.0
chips,pre_pruned,1296.4,0,0.0,0.0,0.0
chips,pre_pruned,1297.364,0,0.0,0.0,0.0
chips,pre_pruned,1299.293,0,0.0,0.0,0.0
chips,pre_pruned,1300.257,0,0.0,0.0,0.0
chips,pre_pruned,1302.186,0,0.0,0.0,0.0
chips,pre_pruned,1305.078,0,0.0,0.0,0.0
chips,pre_pruned,1306.042,0,0.0,0.0,0.0
chips,pre_pruned,1307.007,0,0.0,0.0,0.0
chips,pre_pruned,1307.971,0,0.0,0.0,0.0
chips,pre_pruned,1308.935,0,0.0,0.0,0.0
chips,pre_pruned,1309.899,0,0.0,0.0,0.0
chips,pre_pruned,1310.864,0,0.0,0.0,0.0
chips,pre_pruned,1311.828,0,0.0,0.0,0.0
chips,pre_pruned,1312.792,0,0.0,0.0,0.0
chips,pre_pruned,1313.756,0,0.0,0.0,0.0
chips,pre_pruned,1314.721,0,0.0,0.0,0.0
chips,pre_pruned,1315.685,0,0.0,0.0,0.0
chips,pre_pruned,1316.649,0,0.0,0.0,0.0
chips,pre_pruned,1317.613,0,0.0,0.0,0.0
chips,pre_pruned,1318.578,0,0.0,0.0,0.0
chips,pre_pruned,1319.542,0,0.0,0.0,0.0
chips,pre_pruned,1320.506,0,0.0,0.0,0.0
chips,pre_pruned,1321.47,0,0.0,0.0,0.0
chips,pre_pruned,1322.434,0,0.0,0.0,0.0
chips,pre_pruned,1323.399,0,0.0,0.0,0.0
chips,pre_pruned,1324.363,0,0.0,0.0,0.0
chips,pre_pruned,1326.291,0,0.0,0.0,0.0
chips,pre_pruned,1327.256,0,0.0,0.0,0.0
chips,pre_pruned,1328.22,0,0.0,0.0,0.0
chips,pre_pruned,1329.184,0,0.0,0.0,0.0
chips,pre_pruned,1330.148,0,0.0,0.0,0.0
chips,pre_pruned,1331.113,0,0.0,0.0,0.0
chips,pre_pruned,1332.077,0,0.0,0.0,0.0
chips,pre_pruned,1333.041,0,0.0,0.0,0.0
chips,pre_pruned,1334.005,0,0.0,0.0,0.0
chips,pre_pruned,1335.934,0,0.0,0.0,0.0
chips,pre_pruned,1336.898,0,0.0,0.0,0.0
chips,pre_pruned,1337.862,0,0.0,0.0,0.0
chips,pre_pruned,1338.826,0,0.0,0.0,0.0
chips,pre_pruned,1339.791,0,0.0,0.0,0.0
chips,pre_pruned,1340.755,0,0.0,0.0,0.0
chips,pre_pruned,1342.683,0,0.0,0.0,0.0
chips,pre_pruned,1343.648,0,0.0,0.0,0.0
chips,pre_pruned,1344.612,0,0.0,0.0,0.0
chips,pre_pruned,1346.54,0,0.0,0.0,0.0
chips,pre_pruned,1347.505,0,0.0,0.0,0.0
chips,pre_pruned,1348.469,0,0.0,0.0,0.0
chips,pre_pruned,1349.433,0,0.0,0.0,0.0
chips,pre_pruned,1350.397,0,0.0,0.0,0.0
chips,pre_pruned,1351.361,0,0.0,0.0,0.0
chips,pre_pruned,1352.326,0,0.0,0.0,0.0
chips,pre_pruned,1353.29,0,0.0,0.0,0.0
chips,pre_pruned,1354.254,0,0.0,0.0,0.0
chips,pre_pruned,1355.218,0,0.0,0.0,0.0
chips,pre_pruned,1356.183,0,0.0,0.0,0.0
chips,pre_pruned,1357.147,0,0.0,0.0,0.0
chips,pre_pruned,1358.111,0,0.0,0.0,0.0
chips,pre_pruned,1360.04,0,0.0,0.0,0.0
chips,pre_pruned,1361.004,0,0.0,0.0,0.0
chips,pre_pruned,1361.968,0,0.0,0.0,0.0
chips,pre_pruned,1362.932,0,0.0,0.0,0.0
chips,pre_pruned,1363.896,0,0.0,0.0,0.0
chips,pre_pruned,1365.825,0,0.0,0.0,0.0
chips,pre_pruned,1366.789,0,0.0,0.0,0.0
chips,pre_pruned,1367.753,0,0.0,0.0,0.0
chips,pre_pruned,1368.718,0,0.0,0.0,0.0
chips,pre_pruned,1369.682,0,0.0,0.0,0.0
chips,pre_pruned,1370.646,0,0.0,0.0,0.0
chips,pre_pruned,1371.61,0,0.0,0.0,0.0
chips,pre_pruned,1372.575,0,0.0,0.0,0.0
chips,pre_pruned,1373.539,0,0.0,0.0,0.0
chips,pre_pruned,1374.503,0,0.0,0.0,0.0
chips,pre_pruned,1375.467,0,0.0,0.0,0.0
chips,pre_pruned,1376.432,0,0.0,0.0,0.0
chips,pre_pruned,1377.396,0,0.0,0.0,0.0
chips,pre_pruned,1378.36,0,0.0,0.0,0.0
chips,pre_pruned,1379.324,0,0.0,0.0,0.0
chips,pre_pruned,1380.288,0,0.0,0.0,0.0
chips,pre_pruned,1381.253,0,0.0,0.0,0.0
chips,pre_pruned,1382.217,0,0.0,0.0,0.0
chips,pre_pruned,1383.181,0,0.0,0.0,0.0
chips,pre_pruned,1384.145,0,0.0,0.0,0.0
chips,pre_pruned,1385.11,0,0.0,0.0,0.0
chips,pre_pruned,1386.074,0,0.0,0.0,0.0
chips,pre_pruned,1387.038,0,0.0,0.0,0.0
chips,pre_pruned,1388.002,0,0.0,0.0,0.0
chips,pre_pruned,1388.967,0,0.0,0.0,0.0
chips,pre_pruned,1389.931,0,0.0,0.0,0.0
chips,pre_pruned,1391.859,0,0.0,0.0,0.0
chips,pre_pruned,1392.823,0,0.0,0.0,0.0
chips,pre_pruned,1393.788,0,0.0,0.0,0.0
chips,pre_pruned,1394.752,0,0.0,0.0,0.0
chips,pre_pruned,1395.716,0,0.0,0.0,0.0
chips,pre_pruned,1396.68,0,0.0,0.0,0.0
chips,pre_pruned,1397.645,0,0.0,0.0,0.0
chips,pre_pruned,1400.537,0,0.0,0.0,0.0
chips,pre_pruned,1401.502,0,0.0,0.0,0.0
chips,pre_pruned,1402.466,0,0.0,0.0,0.0
chips,pre_pruned,1403.43,0,0.0,0.0,0.0
chips,pre_pruned,1404.394,0,0.0,0.0,0.0
chips,pre_pruned,1405.359,0,0.0,0.0,0.0
chips,pre_pruned,1407.287,0,0.0,0.0,0.0
chips,pre_pruned,1408.251,0,0.0,0.0,0.0
chips,pre_pruned,1409.215,0,0.0,0.0,0.0
chips,pre_pruned,1411.144,0,0.0,0.0,0.0
chips,pre_pruned,1412.108,0,0.0,0.0,0.0
chips,pre_pruned,1413.072,0,0.0,0.0,0.0
chips,pre_pruned,1414.037,0,0.0,0.0,0.0
chips,pre_pruned,1415.001,0,0.0,0.0,0.0
chips,pre_pruned,1415.965,0,0.0,0.0,0.0
chips,pre_pruned,1416.929,0,0.0,0.0,0.0
chips,pre_pruned,1417.894,0,0.0,0.0,0.0
chips,pre_pruned,1419.822,0,0.0,0.0,0.0
chips,pre_pruned,1421.75,0,0.0,0.0,0.0
chips,pre_pruned,1423.679,0,0.0,0.0,0.0
chips,pre_pruned,1424.643,0,0.0,0.0,0.0
chips,pre_pruned,1425.607,0,0.0,0.0,0.0
chips,pre_pruned,1426.572,0,0.0,0.0,0.0
chips,pre_pruned,1427.536,0,0.0,0.0,0.0
chips,pre_pruned,1428.5,0,0.0,0.0,0.0
chips,pre_pruned,1429.464,0,0.0,0.0,0.0
chips,pre_pruned,1430.429,0,0.0,0.0,0.0
chips,pre_pruned,1431.393,0,0.0,0.0,0.0
chips,pre_pruned,1432.357,0,0.0,0.0,0.0
chips,pre_pruned,1433.321,0,0.0,0.0,0.0
chips,pre_pruned,1434.286,0,0.0,0.0,0.0
chips,pre_pruned,1435.25,0,0.0,0.0,0.0
chips,pre_pruned,1436.214,0,0.0,0.0,0.0
chips,pre_pruned,1437.178,0,0.0,0.0,0.0
chips,pre_pruned,1438.142,0,0.0,0.0,0.0
chips,pre_pruned,1439.107,0,0.0,0.0,0.0
chips,pre_pruned,1440.071,0,0.0,0.0,0.0
chips,pre_pruned,1441.999,0,0.0,0.0,0.0
chips,pre_pruned,1442.964,0,0.0,0.0,0.0
chips,pre_pruned,1443.928,0,0.0,0.0,0.0
chips,pre_pruned,1444.892,0,0.0,0.0,0.0
chips,pre_pruned,1445.856,0,0.0,0.0,0.0
chips,pre_pruned,1446.821,0,0.0,0.0,0.0
chips,pre_pruned,1447.785,0,0.0,0.0,0.0
chips,pre_pruned,1448.749,0,0.0,0.0,0.0
chips,pre_pruned,1449.713,0,0.0,0.0,0.0
chips,pre_pruned,1450.677,0,0.0,0.0,0.0
chips,pre_pruned,1451.642,0,0.0,0.0,0.0
chips,pre_pruned,1452.606,0,0.0,0.0,0.0
chips,pre_pruned,1453.57,0,0.0,0.0,0.0
chips,pre_pruned,1455.499,0,0.0,0.0,0.0
chips,pre_pruned,1457.427,0,0.0,0.0,0.0
chips,pre_pruned,1458.391,0,0.0,0.0,0.0
chips,pre_pruned,1459.356,0,0.0,0.0,0.0
chips,pre_pruned,1460.32,0,0.0,0.0,0.0
chips,pre_pruned,1461.284,0,0.0,0.0,0.0
chips,pre_pruned,1462.248,0,0.0,0.0,0.0
chips,pre_pruned,1463.213,0,0.0,0.0,0.0
chips,pre_pruned,1464.177,0,0.0,0.0,0.0
chips,pre_pruned,1465.141,0,0.0,0.0,0.0
chips,pre_pruned,1466.105,0,0.0,0.0,0.0
chips,pre_pruned,1467.069,0,0.0,0.0,0.0
chips,pre_pruned,1468.034,0,0.0,0.0,0.0
chips,pre_pruned,1468.998,0,0.0,0.0,0.0
chips,pre_pruned,1469.962,0,0.0,0.0,0.0
chips,pre_pruned,1470.926,0,0.0,0.0,0.0
chips,pre_pruned,1471.891,0,0.0,0.0,0.0
chips,pre_pruned,1472.855,0,0.0,0.0,0.0
chips,pre_pruned,1473.819,0,0.0,0.0,0.0
chips,pre_pruned,1474.783,0,0.0,0.0,0.0
